,price,accommodates,beds,bathrooms,number_of_reviews,rating,lat,lon,superhost,response_rate,bedrooms_1,bedrooms_2,bedrooms_3,bedrooms_4,bedrooms_5,bedrooms_6,bedrooms_7,bedrooms_8,bedrooms_studio,room_type_Entire apartment,room_type_Entire condominium,room_type_Entire loft,room_type_Entire serviced apartment,room_type_Entire townhouse,room_type_Private room in apartment,room_type_others
194,41.0,1,1.0,1.0,9,4.0,40.8418213,-73.93487322,1,100%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
196,40.0,1,1.0,1.0,16,5.0,40.83185248,-73.94806299,1,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
197,40.0,1,1.0,1.0,1,0.0,40.82380677,-73.94581627,0,93%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
198,40.0,1,1.0,1.0,2,0.0,40.77610368,-73.95146594,0,69%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
199,41.0,1,0.0,1.0,5,4.0,40.79982289,-73.94171597,0,no info,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
200,49.0,1,1.0,1.0,17,4.0,40.765187299999994,-73.98939017,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
201,50.0,2,1.0,1.0,31,4.5,40.84850223,-73.93508888,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
202,50.0,1,1.0,1.0,26,5.0,40.84467637,-73.943034,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
203,53.0,2,1.0,1.0,71,4.5,40.84183896,-73.92535487,0,96%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
204,45.0,1,1.0,1.0,3,5.0,40.82792431,-73.93692496,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
205,49.0,2,1.0,1.0,24,5.0,40.78369343,-73.95154469,0,100%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
206,43.0,3,2.0,1.0,30,4.5,40.72914169,-73.98756635,0,98%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
207,50.0,2,1.0,1.0,6,4.0,40.76818044,-73.93436721,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
208,35.0,1,1.0,1.0,0,0.0,40.84439683,-73.93653767,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
209,42.0,1,1.0,1.0,14,5.0,40.79888256,-73.94249982,1,99%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
210,45.0,1,1.0,1.0,0,0.0,40.79701244,-73.93709273,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
211,50.0,6,3.0,1.0,0,0.0,40.78645845,-73.97534679,0,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
212,53.0,2,1.0,1.0,54,4.5,40.84100887,-73.9262578,0,96%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
213,40.0,2,1.0,1.0,0,0.0,40.8260704,-73.9377882,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
214,35.0,2,1.0,1.0,19,4.5,40.85924581,-73.92970273,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
215,45.0,2,1.0,1.0,7,4.5,40.81669815,-73.94287643,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
216,49.0,2,1.0,1.0,19,4.5,40.78393772,-73.95136667,0,100%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
217,46.0,1,1.0,1.0,5,5.0,40.82380227,-73.94590902,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
218,40.0,2,2.0,1.0,13,4.5,40.82161934,-73.94902421,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
219,36.0,1,1.0,1.0,0,0.0,40.809086900000004,-73.93725896,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
220,38.0,2,1.0,2.0,4,5.0,40.84831675,-73.93582722,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
221,50.0,1,1.0,2.0,1,0.0,40.80649679,-73.92845068,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
222,40.0,2,1.0,1.0,4,5.0,40.84501333,-73.93860802,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
223,51.0,2,1.0,1.0,6,5.0,40.8282344,-73.94649106,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
224,30.0,1,1.0,1.0,64,4.5,40.82685947,-73.95147949,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
225,43.0,2,1.0,1.0,19,5.0,40.83329037,-73.93834304,1,90%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
226,38.0,1,1.0,1.0,4,5.0,40.70665716,-74.00824092,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
227,30.0,2,1.0,1.0,47,4.5,40.80871724,-73.93050636,0,94%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
228,49.0,2,1.0,1.0,19,5.0,40.80315179,-73.94016926,1,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
230,49.0,2,1.0,1.0,103,4.0,40.86481676,-73.92105541,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
231,45.0,2,1.0,1.0,5,4.5,40.76361635,-73.98546329999999,0,97%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
232,53.0,2,1.0,1.0,45,4.5,40.84103394,-73.92700933,0,96%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
233,38.0,2,1.0,1.0,7,4.5,40.81884247,-73.95451152,0,98%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
234,34.0,1,1.0,1.0,14,5.0,40.87491637,-73.91164419,1,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
235,45.0,2,2.0,1.0,1,0.0,40.87900866,-73.90154873,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
236,36.0,1,1.0,1.0,117,4.5,40.85710593,-73.91594016,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
237,43.0,2,1.0,1.0,0,0.0,40.80608264,-73.93717756,0,no info,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
238,45.0,2,1.0,1.0,74,4.5,40.85515771,-73.92862640000001,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
239,40.0,1,2.0,1.0,0,0.0,40.76257776,-73.94997994,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
240,64.0,2,1.0,1.0,336,4.5,40.77632479,-73.95457506,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
241,62.0,2,1.0,1.0,206,5.0,40.80011761,-73.94087266,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
242,70.0,2,1.0,1.0,88,4.5,40.75703447,-73.99371155,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
243,67.0,2,1.0,1.0,198,4.5,40.74864211,-74.00225901,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
244,70.0,1,1.0,1.0,105,4.5,40.79320767,-73.97535698,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
245,60.0,2,1.0,1.0,39,5.0,40.75825741,-73.96871979,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
246,70.0,2,1.0,1.0,177,4.5,40.71815373,-73.98936925,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
247,55.0,2,1.0,1.0,23,4.5,40.71982535,-73.98770139,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
248,70.0,4,3.0,1.0,66,4.5,40.75240831,-73.97121129,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
249,65.0,2,1.0,1.0,3,5.0,40.79764223,-73.95607259,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250,63.0,5,2.0,1.0,121,5.0,40.75958332,-73.990503,1,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
251,70.0,1,1.0,1.0,102,4.5,40.78230627,-73.97992781,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
252,58.0,3,1.0,1.0,263,4.5,40.788787,-73.9419001,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
253,65.0,1,1.0,1.0,93,5.0,40.72714336,-73.98279244,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
254,75.0,2,1.0,1.0,149,4.5,40.72951159,-73.98239025,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
255,55.0,3,1.0,1.0,89,4.5,40.71203492,-73.99008471,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
256,65.0,3,2.0,1.0,34,4.5,40.83360605,-73.94086329999999,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
257,60.0,2,1.0,1.0,237,4.5,40.727729100000005,-73.98892028,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
258,60.0,1,1.0,1.0,138,4.5,40.74751199,-73.99482599,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
259,75.0,2,1.0,1.0,69,4.0,40.77357128,-73.95149350000001,0,93%,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
260,60.0,1,1.0,4.0,0,0.0,40.73438538,-73.98380279999999,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
261,66.0,2,1.0,1.0,182,4.5,40.71323407,-73.98780326,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
262,73.0,2,1.0,1.0,169,5.0,40.79013115,-73.97406409,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
263,69.0,2,1.0,1.0,83,4.5,40.72090336,-73.98822313,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
264,66.0,2,1.0,1.0,132,5.0,40.79533242,-73.94764312,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
265,55.0,1,1.0,1.0,20,4.5,40.72759641,-74.0023569,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
266,75.0,2,1.0,1.0,100,4.5,40.72863858,-73.98215776,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
267,55.0,1,1.0,1.0,127,4.5,40.74973359,-73.99515077,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
268,60.0,2,1.0,1.0,127,5.0,40.7123016,-73.99559994,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
269,60.0,2,1.0,1.0,109,4.5,40.78024748,-73.94802205,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
270,59.0,3,1.0,1.0,83,4.5,40.79500772,-73.94448061,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
271,74.0,4,2.0,1.0,135,4.5,40.72346218,-73.97696515,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
272,66.0,2,2.0,1.0,199,4.5,40.79826996,-73.96881357,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
273,70.0,2,1.0,1.0,210,4.5,40.76795835,-73.98601382,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
274,68.0,2,1.0,1.0,178,4.5,40.77462442,-73.95460852,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
275,69.0,1,1.0,1.0,165,4.5,40.74971273,-73.99533135,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
276,75.0,3,2.0,1.0,37,5.0,40.84697566,-73.93629143,1,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
277,59.0,1,1.0,,306,4.5,40.75526591,-73.99290904,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
278,65.0,2,1.0,1.0,140,4.5,40.80620524,-73.94461153,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
279,75.0,2,1.0,1.0,95,4.5,40.72482468,-73.98097482,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
280,65.0,2,1.0,1.0,268,4.5,40.80208270000001,-73.96310112,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
281,59.0,4,2.0,2.0,100,5.0,40.79471203,-73.94580467,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
282,74.0,2,1.0,1.0,40,4.5,40.75853965,-73.98988084,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
283,68.0,3,1.0,1.0,112,5.0,40.79012316,-73.94332713,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
284,60.0,3,2.0,1.0,70,5.0,40.71178959,-73.99847700000001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
285,70.0,6,4.0,1.0,61,4.5,40.78571045,-73.97452186,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
286,55.0,2,1.0,1.0,1,0.0,40.80306448,-73.95314475,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
287,69.0,2,1.0,1.5,276,4.0,40.75441553,-73.99433481,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
288,60.0,2,2.0,1.0,202,4.5,40.79106612,-73.94380837,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
289,55.0,2,1.0,1.0,39,4.5,40.71863167,-73.98957688,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
290,60.0,1,1.0,1.0,101,5.0,40.800150099999996,-73.9376387,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
291,54.0,1,1.0,1.0,18,4.5,40.81915982,-73.94561572,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
292,65.0,2,1.0,1.0,73,5.0,40.82019641,-73.95525557,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
293,60.0,2,1.0,1.0,60,5.0,40.82788039,-73.94440651,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
294,70.0,2,1.0,1.0,159,5.0,40.83146454,-73.94757376,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
295,55.0,2,1.0,1.0,113,5.0,40.79073651,-73.94232145,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
296,75.0,4,3.0,1.0,66,5.0,40.75348513,-73.96545316,1,no info,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
297,71.0,2,0.0,1.5,0,0.0,40.723904600000004,-73.98371387,0,no info,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
298,70.0,2,1.0,1.5,274,4.0,40.75536638,-73.99463113,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
299,71.0,2,1.0,1.0,51,4.0,40.755896899999996,-73.99323919,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
300,65.0,2,1.0,1.0,40,4.5,40.81914834,-73.95667323,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
301,65.0,3,1.0,1.0,210,4.5,40.80226857,-73.95523277,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
302,70.0,2,1.0,1.0,102,4.5,40.72643263,-73.99035674,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
303,60.0,2,1.0,1.0,42,5.0,40.81096839,-73.9600128,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
304,75.0,2,1.0,1.0,49,5.0,40.70852283,-74.00258119,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
305,55.0,3,2.0,1.0,81,4.5,40.7477802,-73.98716242,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
306,55.0,2,1.0,1.0,47,5.0,40.83502907,-73.94166340000001,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
307,70.0,1,1.0,1.0,210,4.5,40.76716031,-73.98797169,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
310,68.0,3,2.0,1.0,173,5.0,40.79507686,-73.94894602,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
311,75.0,3,2.0,1.0,107,4.5,40.72469904,-73.99036216,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
312,75.0,2,1.0,1.0,74,4.5,40.75808745,-73.96663636,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
313,75.0,2,1.0,1.0,124,5.0,40.83181771,-73.94776719,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
315,64.0,2,1.0,1.0,123,4.5,40.71886409,-73.99746243,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
316,69.0,2,1.0,1.0,176,4.5,40.79768563,-73.96310066,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
317,62.0,2,1.0,1.0,266,4.5,40.79887096,-73.94177633,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
318,65.0,2,1.0,1.0,120,5.0,40.77032295,-73.95331237,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
319,63.0,2,1.0,1.0,265,4.5,40.83553739,-73.93849163,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
320,66.0,2,1.0,1.0,43,5.0,40.80009917,-73.94081004,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
321,66.0,2,2.0,1.0,32,5.0,40.81726274,-73.94583485,1,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
322,63.0,2,1.0,1.0,67,5.0,40.73089077,-73.98428535,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
323,65.0,2,1.0,2.0,27,4.5,40.75998165,-73.98952404,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
324,72.0,2,1.0,1.0,76,5.0,40.81573886,-73.9487093,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
325,55.0,2,1.0,2.0,138,4.5,40.79911119,-73.96345903,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
326,75.0,2,1.0,1.0,64,4.5,40.75743039,-73.99638234,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
327,54.0,4,2.0,1.0,41,4.0,40.798773499999996,-73.94293814,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
328,69.0,2,1.0,1.0,121,4.5,40.72537112,-73.97878075,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
329,55.0,1,1.0,1.0,120,4.5,40.749767,-73.9964714,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
331,60.0,2,1.0,1.0,92,5.0,40.831978899999996,-73.94780456,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
332,59.0,2,2.0,1.0,144,5.0,40.75988543,-73.99264379,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
333,65.0,1,1.0,1.0,170,5.0,40.723631299999994,-73.99545619,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
334,59.0,4,1.0,1.0,41,4.5,40.78774502,-73.94890579999999,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
335,58.0,1,1.0,1.0,154,4.5,40.76189957,-73.99500390000001,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
336,68.0,2,1.0,4.0,1,0.0,40.73515174,-73.98509992,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
337,70.0,2,2.0,1.0,59,5.0,40.801934100000004,-73.96702673,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
338,55.0,1,1.0,1.0,118,4.5,40.74896108,-73.99657109999998,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
339,65.0,2,1.0,1.0,57,5.0,40.81642767,-73.94041608,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
340,65.0,2,1.0,2.0,120,4.5,40.78743195,-73.94915386,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
341,75.0,4,2.0,1.0,0,0.0,40.82862716,-73.94358103,0,no info,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
342,69.0,1,1.0,1.0,79,4.5,40.74787836,-73.9961536,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
343,57.0,2,2.0,1.0,33,5.0,40.76378692,-73.988685,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
344,70.0,2,1.0,1.0,95,4.5,40.723861799999995,-73.98104736,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
345,70.0,2,1.0,1.0,27,5.0,40.73230017,-73.99433345,1,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
346,70.0,2,1.0,1.0,144,4.5,40.84110879,-73.93697857,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
347,75.0,2,1.0,1.0,39,5.0,40.80227928,-73.96334067,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
348,65.0,7,2.0,1.0,148,4.0,40.76684926,-73.93174501,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
349,55.0,4,2.0,1.0,76,4.5,40.76853872,-73.93432194,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
350,75.0,1,1.0,1.0,126,4.5,40.72149526,-73.97747238,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
351,55.0,2,1.0,1.0,44,5.0,40.82704256,-73.9384666,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
352,68.0,1,1.0,1.0,163,4.5,40.80171618,-73.95537587,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
353,63.0,3,1.0,1.0,120,4.5,40.82980291,-73.9468335,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
354,57.0,1,1.0,1.0,134,5.0,40.77315783,-73.95413142,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
355,62.0,2,1.0,1.0,71,5.0,40.79385814,-73.972226,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
356,57.0,2,1.0,1.0,95,4.5,40.79516429,-73.96812876,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
357,60.0,1,1.0,1.0,146,4.5,40.80165081,-73.96286511,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
358,58.0,2,1.0,1.0,26,4.5,40.78073853,-73.95220649,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
360,65.0,2,1.0,1.0,189,5.0,40.83750986,-73.94392476,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
361,70.0,2,1.0,1.0,25,5.0,40.78078804,-73.94824618,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
362,60.0,5,3.0,1.0,88,4.5,40.71400518,-73.96609839,0,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
363,60.0,2,1.0,1.0,144,4.5,40.79509285,-73.94668977,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
364,68.0,2,1.0,1.0,247,5.0,40.84685878,-73.94180933,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
365,60.0,2,1.0,1.0,10,4.0,40.79669006,-73.94766926,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
366,74.0,2,1.0,1.0,5,3.5,40.78833694,-73.9721537,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
368,55.0,2,2.0,1.0,41,5.0,40.81055357,-73.94016195,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
369,67.0,3,2.0,1.0,97,5.0,40.77203987,-73.93344395,1,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
370,54.0,3,2.0,1.0,98,4.5,40.79949444,-73.95473623,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
371,55.0,3,1.0,1.0,116,4.5,40.83173564,-73.94686115,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
372,65.0,4,2.0,1.0,11,4.0,40.7654197,-73.9385231,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
373,75.0,2,1.0,1.0,102,4.5,40.78167146,-73.95003717,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
374,60.0,1,1.0,1.0,176,4.5,40.723342200000005,-73.98440293,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
375,58.0,3,2.0,1.0,14,4.5,40.72343144,-73.9793274,0,92%,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
376,70.0,2,1.0,1.0,16,4.5,40.80391968,-73.94641794,0,100%,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
377,63.0,2,1.0,1.0,53,4.5,40.80339265,-73.95167054,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
379,65.0,2,1.0,1.0,44,5.0,40.82443588,-73.95111656,1,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
382,61.0,2,1.0,1.0,77,5.0,40.72255229,-73.97812847,1,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
383,67.0,3,2.0,1.0,97,5.0,40.77203987,-73.93344395,1,100%,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
384,70.0,1,2.0,1.0,96,5.0,40.7224119,-73.99376511,1,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
385,64.0,1,1.0,1.0,54,4.5,40.72320379999999,-73.97927213,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
386,65.0,1,1.0,1.0,0,0.0,40.75894833,-73.99018695,0,no info,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
387,68.0,2,1.0,4.0,3,4.5,40.73412619,-73.98341979,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
388,65.0,2,2.0,1.0,231,5.0,40.79285153,-73.94482017,1,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
389,63.0,2,1.0,1.0,29,5.0,40.81974456,-73.94457108,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
390,69.0,2,1.0,1.0,22,4.5,40.71085064,-73.99594674,0,100%,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
391,60.0,2,1.0,1.0,9,4.5,40.79594476,-73.94714753,1,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
392,68.0,1,1.0,1.0,58,5.0,40.73277259,-73.98715668,1,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
393,65.0,2,2.0,1.0,154,4.5,40.79909354,-73.96020176,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
394,69.0,3,1.0,1.0,216,5.0,40.85887508,-73.92886263,0,no info,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
395,63.0,2,1.0,1.0,56,5.0,40.78808649,-73.94194041,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
396,63.0,2,1.0,1.0,58,5.0,40.82818409,-73.93890353,1,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
397,60.0,2,1.0,1.0,0,0.0,40.83778555,-73.94328114,1,no info,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
398,65.0,2,1.0,1.0,5,4.0,40.72159979,-73.98790770000001,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
