,price,accommodates,beds,bathrooms,number_of_reviews,rating,superhost,bedrooms_1,bedrooms_2,bedrooms_3,bedrooms_4,bedrooms_5,bedrooms_6,bedrooms_7,bedrooms_8,bedrooms_studio,room_type_Entire apartment,room_type_Entire condominium,room_type_Entire loft,room_type_Entire serviced apartment,room_type_Entire townhouse,room_type_Private room in apartment,room_type_others
1287,285.0,0,6.0,4.0,12,3.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1288,299.0,7,3.0,1.0,18,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1289,300.0,4,2.0,1.0,20,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1290,320.0,3,2.0,1.0,54,5.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1291,300.0,8,4.0,1.0,5,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1292,290.0,6,2.0,2.0,5,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1293,290.0,2,1.0,1.0,7,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1294,299.0,6,3.0,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1295,300.0,6,4.0,2.0,15,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1296,280.0,6,4.0,1.0,10,5.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1297,290.0,5,2.0,1.0,12,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1298,300.0,6,4.0,2.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1299,299.0,5,3.0,1.0,35,4.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1300,290.0,4,3.0,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1301,300.0,5,3.0,2.0,1,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1302,320.0,5,4.0,1.0,18,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1303,295.0,4,2.0,1.0,22,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1304,299.0,4,2.0,2.0,5,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1305,318.0,5,2.0,1.0,12,5.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1306,298.0,4,3.0,1.0,80,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1307,299.0,4,3.0,1.0,6,5.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1308,298.0,8,4.0,2.0,16,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1309,300.0,7,4.0,1.0,26,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1310,300.0,7,4.0,3.0,10,5.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1311,280.0,0,3.0,2.0,4,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1312,300.0,4,2.0,1.0,4,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1313,299.0,2,1.0,1.0,21,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1314,300.0,5,4.0,1.0,34,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1315,300.0,0,5.0,2.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1316,278.0,7,3.0,1.0,5,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1317,279.0,8,3.0,1.0,14,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1318,295.0,2,1.0,1.0,4,5.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1319,279.0,2,1.0,1.0,22,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1320,299.0,4,2.0,1.0,8,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1321,300.0,4,2.0,1.0,8,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1322,299.0,4,2.0,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1323,300.0,6,2.0,1.5,4,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1324,279.0,5,1.0,1.0,8,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1325,295.0,6,4.0,2.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1327,299.0,8,3.0,2.0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1328,300.0,4,1.0,1.0,6,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1329,299.0,3,1.0,1.0,16,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1330,279.0,2,1.0,1.0,3,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1331,281.0,4,2.0,1.0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1332,300.0,6,3.0,2.0,3,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1333,300.0,2,2.0,1.0,4,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1334,295.0,3,1.0,1.0,1,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1335,312.0,3,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1336,295.0,8,3.0,2.0,8,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1337,279.0,6,2.0,1.0,3,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1338,300.0,4,1.0,1.0,2,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1339,300.0,8,3.0,2.0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1340,293.0,4,3.0,1.0,12,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1341,305.0,0,5.0,2.0,11,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1342,282.0,4,1.0,1.0,2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1343,291.0,0,5.0,2.0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1344,300.0,7,6.0,2.0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1345,300.0,4,1.0,1.0,7,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1346,279.0,3,1.0,1.0,9,4.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1347,295.0,2,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1348,299.0,2,1.0,1.0,18,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1349,290.0,7,2.0,2.0,3,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1350,299.0,4,2.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1351,289.0,5,3.0,1.0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1352,299.0,6,3.0,1.0,7,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1353,300.0,8,4.0,2.0,16,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1354,300.0,2,1.0,1.0,1,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1355,300.0,0,6.0,2.5,2,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1356,286.0,0,8.0,2.0,9,3.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1357,300.0,5,2.0,1.0,16,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1358,300.0,3,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1359,299.0,6,3.0,2.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1360,300.0,4,0.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1361,300.0,4,4.0,2.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1362,285.0,0,4.0,2.0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1363,299.0,2,1.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1364,300.0,2,6.0,2.0,27,4.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1365,279.0,3,1.0,1.0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1366,280.0,4,2.0,1.0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1367,280.0,6,2.0,1.0,52,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1368,300.0,3,2.0,1.0,2,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1369,299.0,2,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1370,285.0,5,3.0,2.0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1371,300.0,8,5.0,2.0,50,5.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1372,300.0,8,5.0,1.0,11,5.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1373,300.0,2,1.0,1.0,27,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1374,299.0,2,1.0,1.0,1,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1375,280.0,2,1.0,1.0,9,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1376,280.0,2,2.0,2.0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1377,300.0,2,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1378,287.0,4,2.0,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1379,290.0,2,1.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1380,300.0,6,2.0,2.0,1,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1381,300.0,2,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1382,300.0,2,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1383,300.0,1,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1384,280.0,4,2.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1385,295.0,2,1.0,1.0,35,4.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1386,300.0,2,1.0,1.5,2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1387,295.0,2,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1388,299.0,3,1.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1389,298.0,2,1.0,1.0,2,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1390,349.0,7,3.0,1.5,83,5.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1391,375.0,4,1.0,1.0,55,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1392,350.0,0,3.0,2.0,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1393,360.0,8,5.0,3.0,60,4.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1394,369.0,4,7.0,2.5,59,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1395,375.0,8,4.0,2.0,54,4.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1396,339.0,2,7.0,2.0,152,4.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1397,349.0,0,5.0,3.0,60,4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1398,366.0,7,6.0,2.5,81,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1399,350.0,4,2.0,2.0,143,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1400,350.0,6,5.0,2.0,70,4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1401,350.0,8,4.0,1.5,169,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1402,360.0,8,6.0,2.5,49,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1403,340.0,2,1.0,1.0,30,5.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1404,349.0,7,3.0,2.0,42,5.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1405,375.0,4,3.0,1.5,30,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1406,330.0,8,4.0,2.0,62,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1407,330.0,6,2.0,2.0,59,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1408,375.0,2,6.0,3.0,20,4.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1409,365.0,6,3.0,1.0,45,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1410,350.0,6,4.0,2.0,89,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1411,350.0,3,2.0,1.0,74,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1412,369.0,6,1.0,2.0,121,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1413,350.0,8,3.0,1.0,23,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1414,345.0,2,1.0,1.0,110,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1415,350.0,4,2.0,1.0,9,4.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1416,350.0,0,4.0,2.0,67,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1417,345.0,4,2.0,1.0,69,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1418,375.0,8,4.0,3.0,114,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1419,350.0,4,2.0,1.0,14,4.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1420,349.0,8,5.0,1.0,23,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1421,330.0,6,4.0,2.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1422,375.0,8,4.0,2.0,41,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1423,350.0,2,1.0,1.0,27,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1424,341.0,6,3.0,1.0,112,5.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1425,349.0,6,3.0,2.0,58,5.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1426,349.0,2,1.0,1.0,12,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1427,349.0,6,4.0,1.0,19,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1428,355.0,6,4.0,2.0,7,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1429,376.0,8,5.0,2.0,25,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1430,369.0,6,3.0,2.0,27,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1431,350.0,2,8.0,4.0,59,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1432,350.0,2,6.0,3.0,39,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1433,339.0,6,3.0,2.0,28,5.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1434,350.0,6,2.0,2.0,29,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1435,350.0,4,1.0,1.0,55,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1436,349.0,5,1.0,1.0,12,5.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1437,350.0,0,5.0,3.0,54,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1438,375.0,2,6.0,2.0,35,4.5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1439,350.0,7,3.0,2.0,11,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1440,340.0,8,3.0,2.0,76,5.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1441,375.0,4,1.0,1.5,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1442,355.0,3,2.0,2.0,7,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1443,359.0,5,3.0,2.0,41,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1444,345.0,4,2.0,1.0,66,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1445,350.0,7,4.0,1.0,20,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1446,350.0,6,3.0,1.0,9,3.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1447,350.0,7,3.0,2.0,4,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1448,349.0,4,2.0,1.0,3,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1449,350.0,4,1.0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1450,328.0,5,2.0,1.0,37,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1451,350.0,4,2.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1452,356.0,4,7.0,3.0,2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1453,375.0,2,2.0,1.5,29,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1454,350.0,5,4.0,1.5,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1455,348.0,5,3.0,2.0,44,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1456,350.0,3,1.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1457,339.0,6,3.0,2.0,28,5.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1458,339.0,6,3.0,2.0,35,5.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1459,339.0,8,4.0,2.0,2,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1460,349.0,3,1.0,1.5,49,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1461,350.0,5,3.0,1.0,30,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1462,333.0,6,3.0,2.0,9,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1463,350.0,2,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1464,375.0,6,4.0,2.0,26,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1465,354.0,6,4.0,1.0,20,5.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1466,340.0,4,2.0,1.0,27,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1467,350.0,5,3.0,2.0,4,3.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1468,345.0,3,1.0,1.0,109,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1469,350.0,4,2.0,1.0,11,5.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1470,339.0,6,3.0,2.0,33,5.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1471,350.0,8,5.0,3.0,7,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1472,350.0,8,4.0,2.0,6,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1473,350.0,3,1.0,1.0,34,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1474,350.0,6,5.0,2.0,5,5.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1475,375.0,4,2.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1476,328.0,3,2.0,1.0,20,5.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1478,344.0,1,2.0,2.0,7,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1479,340.0,5,3.0,2.0,33,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1480,350.0,5,3.0,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1481,340.0,4,2.0,1.0,17,4.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1482,375.0,6,3.0,1.0,10,4.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1483,366.0,2,1.0,1.0,4,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1484,329.0,2,1.0,1.0,27,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1485,350.0,6,3.0,2.0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1486,345.0,6,3.0,1.0,16,4.5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1487,375.0,0,4.0,4.0,4,3.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1488,350.0,4,2.0,1.0,7,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1489,369.0,6,3.0,1.0,3,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1490,350.0,5,3.0,1.0,5,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1491,360.0,4,3.0,1.0,10,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1492,354.0,4,1.0,1.0,8,5.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1493,375.0,6,3.0,1.0,16,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1494,329.0,4,3.0,1.0,4,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1495,350.0,6,0.0,1.0,19,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1496,360.0,6,3.0,2.0,15,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1497,375.0,4,3.0,1.0,6,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1498,375.0,3,1.0,1.0,7,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1499,370.0,4,2.0,1.0,4,5.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1500,339.0,8,5.0,2.0,6,4.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1501,349.0,5,4.0,1.0,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1502,375.0,4,2.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1503,375.0,4,1.0,1.0,10,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1504,350.0,5,3.0,1.0,6,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1505,350.0,6,3.0,1.0,4,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1506,375.0,8,5.0,2.0,3,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1507,346.0,4,2.0,2.0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1508,330.0,6,3.0,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1509,375.0,4,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1510,339.0,6,3.0,2.0,13,5.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1511,350.0,4,2.0,1.5,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1512,350.0,6,3.0,2.0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1513,350.0,4,2.0,1.5,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1514,329.0,2,1.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1515,350.0,4,2.0,1.0,12,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1516,350.0,6,2.0,1.5,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1517,365.0,2,1.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1518,365.0,2,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1519,350.0,4,2.0,1.0,6,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1520,345.0,4,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1521,350.0,6,2.0,1.0,3,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1522,365.0,2,2.0,2.0,7,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1523,345.0,5,2.0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1524,331.0,2,1.0,1.0,1,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1525,331.0,2,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1526,330.0,3,1.0,1.0,3,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1527,339.0,6,3.0,2.0,15,5.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1528,345.0,2,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1529,374.0,7,4.0,2.0,31,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1530,339.0,6,3.0,2.0,4,5.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
